,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,8.732891202262666,6.793113132797896,0.0,0.0,7.442382484247408,0.0,0.0,0.0,14.257759247014992,11.13816062015504,15.979707913205115,0.0,0.0,26.443644903988183,19.04013145539906,3.798515142054325,20.696763915719696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.664808771929827,0.0,0.0,0.0,0.0
1,6.793113132797896,0.02940934010152284,0.0,17.27609264510065,7.353317301269205,8.69707214184906,6.302543472764084,12.774727494379173,7.721398568872988,14.698232546314202,12.027673479487305,13.855472099202837,8.395408390581206,0.0,7.364796610169492,13.712757396449703,0.0,22.12516943478373,0.0,0.0,33.361179780219786,0.0,19.345671570992174,0.0,20.21114643678161,18.413492846684342,0.0,15.44075550405562,14.20265614069221,7.547254637325106,0.0,14.23816800714924,7.635462552234008,0.0,0.0,0.0
2,0.0,0.0,0.7897784170959659,8.111686355579883,8.653569432148837,13.0340607424072,0.0,7.182198347107438,0.0,13.557659906396257,0.0,0.0,0.0,0.0,0.0,30.871538070831274,0.0,19.46377094784072,19.22690767872904,0.0,0.0,0.0,13.271199399173865,26.122960367604826,0.0,0.0,0.0,45.624915,0.0,31.021595086844624,0.0,25.820950242798965,0.0,25.771040802675586,0.0,0.0
3,0.0,17.27609264510065,8.111686355579883,5.367661027349082,13.315575615470323,12.514851334180433,14.949806586324808,0.0,28.913645951035782,14.65694128878282,13.138466715435262,25.77006715682786,0.0,0.0,0.0,18.494957880133185,0.0,14.56734195402299,40.73854661412708,0.0,0.0,0.0,0.0,17.77594090909091,0.0,38.39298363273453,25.069877174721192,0.0,0.0,19.448734623217323,0.0,12.326893617021277,0.0,0.0,0.0,12.497836671802771
4,7.442382484247408,7.353317301269205,8.653569432148837,13.315575615470323,11.896350338631448,11.3243392973917,10.46547871798479,10.677177709521722,0.0,8.354826454500248,8.934959638226843,0.0,11.244722361654922,10.728962962962964,0.0,20.14539796954315,30.056450805008947,0.0,0.0,32.3142396936822,0.0,0.0,18.439223399297077,0.0,21.13475367997261,18.30704089219331,0.0,0.0,26.604239224530016,16.894854215404276,0.0,22.798062836580435,5.500852679938745,11.872301106576602,0.0,7.654199186991871
5,0.0,8.69707214184906,13.0340607424072,12.514851334180433,11.3243392973917,50.48599788988367,10.456743525256034,17.301308904677754,11.84937130549138,6.498400949021847,10.992704549254555,9.52379587773155,11.434387876520235,18.76375074643768,12.692954852510939,21.68839165797706,18.410602579261777,13.027884595612804,24.27172106435504,45.34580713073006,30.83626521523179,15.50982225680934,18.787954072805636,13.055106117987876,0.0,16.36901712328767,9.258601452784504,9.304428903850269,26.10964413364413,11.323582291916345,21.064898523028194,17.453773471645402,10.122118953348334,11.511131727331282,0.0,17.640441905668578
6,0.0,6.302543472764084,0.0,14.949806586324808,10.46547871798479,10.456743525256034,32.29885700036545,4.077417786308382,9.822806809985321,8.193500169832754,0.0,16.728508180943216,11.226756736489486,0.0,14.28792708803612,15.773260732984294,0.0,25.81324752475248,5.609201837873319,0.0,0.0,0.0,12.925986330549165,6.7121451348039685,0.0,0.0,14.649593810352822,16.277165011119347,0.0,10.868087438335609,0.0,21.167425329358842,9.669057394585245,10.940843116768328,0.0,8.737714989227456
7,0.0,12.774727494379173,7.182198347107438,0.0,10.677177709521722,17.301308904677754,4.077417786308382,1.7902325222093474,0.0,2.7035184321045267,0.0,0.0,5.732729746444033,0.0,16.982484780157836,13.788943348233213,14.35741690962099,0.0,0.0,0.0,0.0,0.0,0.0,11.888062299134736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,14.257759247014992,7.721398568872988,0.0,28.913645951035782,0.0,11.84937130549138,9.822806809985321,0.0,3.209717098356654,0.0,8.821682527598021,16.582805582180143,15.339713508539688,0.0,0.0,18.26823423423424,0.17204573125463996,14.90259760394644,0.0,0.0,0.0,0.0,9.12384251968504,21.976367843539386,0.0,0.0,0.0,0.0,0.0,10.420736447664254,0.0,0.0,13.595184115523468,12.158560276856997,0.0,8.168273917421955
9,11.13816062015504,14.698232546314202,13.557659906396257,14.65694128878282,8.354826454500248,6.498400949021847,8.193500169832754,2.7035184321045267,0.0,2.3351916326530615,11.179664376782483,0.0,0.0,0.0,0.0,14.713653946506946,0.0,0.0,0.0,0.0,0.0,0.0,17.40192232004143,28.09816132405642,0.0,0.0,0.0,0.0,0.0,17.964775193798452,0.0,0.0,15.323521215867446,0.0,0.0,0.0
10,15.979707913205115,12.027673479487305,0.0,13.138466715435262,8.934959638226843,10.992704549254555,0.0,0.0,8.821682527598021,11.179664376782483,3.3649751256227054,0.0,12.827247232472326,0.0,48.59181935483871,30.589281338300417,29.085995922443583,25.688755515962917,0.0,39.86354795008913,32.78352390243902,0.0,18.58256385185185,29.056589166837547,0.0,25.43163665539468,27.31716269430052,52.77136300900887,0.0,21.157287711787358,0.0,21.7840864,16.294612500000003,0.0,0.0,12.1128092920354
11,0.0,13.855472099202837,0.0,25.77006715682786,0.0,9.52379587773155,16.728508180943216,0.0,16.582805582180143,0.0,0.0,0.854099262899263,99.081254060552,14.55115601851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.80380834420441,16.714565818265076,0.0,27.98524710578842,0.0,16.82188456140351,0.0,13.794640783971305,0.0,19.9788236648243,12.871865711042313,18.836451136696503,0.0,0.0
12,0.0,8.395408390581206,0.0,0.0,11.244722361654922,11.434387876520235,11.226756736489486,5.732729746444033,15.339713508539688,0.0,12.827247232472326,99.081254060552,3.952322632423756,0.0,0.0,0.0,0.0,9.511135084427767,10.08642061281337,0.0,0.0,0.0,12.59344274991733,15.690269351903927,0.0,0.0,18.625219531494306,0.0,0.0,16.14509853318926,16.787011297071132,0.0,5.603133462282399,8.952074226839438,0.0,0.0
13,26.443644903988183,0.0,0.0,0.0,10.728962962962964,18.76375074643768,0.0,0.0,0.0,0.0,0.0,14.55115601851852,0.0,0.0,10.53389090909091,0.0,17.676062977535302,22.579854071753985,14.99311896422915,0.0,14.586203423967774,0.0,17.848507845603095,15.741113187131434,0.0,0.0,0.0,14.961306567791796,0.0,16.65218524671149,16.951331462925854,0.0,0.0,11.052978632010346,0.0,22.71274811594203
14,19.04013145539906,7.364796610169492,0.0,0.0,0.0,12.692954852510939,14.28792708803612,16.982484780157836,0.0,0.0,48.59181935483871,0.0,0.0,10.53389090909091,25.16708169312169,17.701764940153527,21.951526055497016,27.438310736265244,38.44773893967093,0.0,47.576234808804905,0.0,19.42081205608747,16.995633671663324,9.705296431172616,40.996764619164615,1.6722655471004988,0.0,0.0,17.701334349413905,22.039206916426515,24.943185210753644,0.0,11.708866154768897,0.0,0.0
15,3.798515142054325,13.712757396449703,30.871538070831274,18.494957880133185,20.14539796954315,21.68839165797706,15.773260732984294,13.788943348233213,18.26823423423424,14.713653946506946,30.589281338300417,0.0,0.0,0.0,17.701764940153527,6.324832208429233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.172652793576448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.309814564029466,0.0,0.0,0.0,40.40981670721817
16,20.696763915719696,0.0,0.0,0.0,30.056450805008947,18.410602579261777,0.0,14.35741690962099,0.17204573125463996,0.0,29.085995922443583,0.0,0.0,17.676062977535302,21.951526055497016,0.0,13.21280017329893,11.736558056917044,11.913465538360413,17.39341306070103,13.689502358059883,15.455075965324308,12.994901725972468,14.68928955193627,18.16306803579909,14.436508430561705,12.735464241427009,13.623613692138502,14.858768803750294,14.921577474815841,15.393874419881818,26.21311039202641,15.1428225611672,14.70176643071315,0.0,16.84197674418605
17,0.0,22.12516943478373,19.46377094784072,14.56734195402299,0.0,13.027884595612804,25.81324752475248,0.0,14.90259760394644,0.0,25.688755515962917,0.0,9.511135084427767,22.579854071753985,27.438310736265244,0.0,11.736558056917044,50.87260786792289,13.074890458213389,13.868051158627186,14.328842834543877,15.987131474876685,14.610315360332068,12.79340313429972,15.43368,15.016878874867931,14.612264485529073,15.366483719056761,20.936798474511484,14.10760442740067,13.69956433765904,4.385315987647961,16.06847179197593,14.149849750845965,0.0,28.405083675038536
18,0.0,0.0,19.22690767872904,40.73854661412708,0.0,24.27172106435504,5.609201837873319,0.0,0.0,0.0,0.0,0.0,10.08642061281337,14.99311896422915,38.44773893967093,0.0,11.913465538360413,13.074890458213389,8.119594008375321,20.04089308176101,15.325797921173146,0.0,12.972225933805062,12.986077638734098,15.224521788015734,15.482544799478388,14.545975227005297,15.648069642291166,16.38472850678733,15.344970842800524,15.133003589656802,15.558470054945055,14.809459333849729,17.62587169117647,0.0,36.12034868965517
19,0.0,0.0,0.0,0.0,32.3142396936822,45.34580713073006,0.0,0.0,0.0,0.0,39.86354795008913,0.0,0.0,0.0,0.0,0.0,17.39341306070103,13.868051158627186,20.04089308176101,12.594869565217392,19.08607157190636,0.0,15.824631275767736,17.74944194502647,19.656992857142857,17.79475142857143,23.891298969072167,0.0,0.0,17.761674734457788,17.153012836438922,0.0,0.0,23.24002485875706,0.0,0.0
20,0.0,33.361179780219786,0.0,0.0,0.0,30.83626521523179,0.0,0.0,0.0,0.0,32.78352390243902,0.0,0.0,14.586203423967774,47.576234808804905,0.0,13.689502358059883,14.328842834543877,15.325797921173146,19.08607157190636,8.807691166497637,30.7669350680071,15.13070703048614,13.587462652284264,20.314631953371958,23.835178959520817,20.186465422071468,16.5794591328161,20.351351270553067,14.229481870044323,12.011542415425726,29.27426282738096,0.0,22.937571339197756,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,15.50982225680934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.455075965324308,15.987131474876685,0.0,0.0,30.7669350680071,7.162467032967034,10.151997583081572,0.0,0.0,14.667443037974683,0.0,5.044213930348258,16.907401346153847,16.03866839778218,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,19.345671570992174,13.271199399173865,0.0,18.439223399297077,18.787954072805636,12.925986330549165,0.0,9.12384251968504,17.40192232004143,18.58256385185185,16.80380834420441,12.59344274991733,17.848507845603095,19.42081205608747,0.0,12.994901725972468,14.610315360332068,12.972225933805062,15.824631275767736,15.13070703048614,10.151997583081572,45.464142348270386,10.437869210125388,16.934099361192033,15.963758063823049,14.65623930976103,13.53355332009416,17.462625638037412,15.698125896008994,15.68864923142718,12.61852492190283,8.903508232711307,10.811028279340848,0.0,14.541670195443356
23,0.0,0.0,26.122960367604826,17.77594090909091,0.0,13.055106117987876,6.7121451348039685,11.888062299134736,21.976367843539386,28.09816132405642,29.056589166837547,16.714565818265076,15.690269351903927,15.741113187131434,16.995633671663324,12.172652793576448,14.68928955193627,12.79340313429972,12.986077638734098,17.74944194502647,13.587462652284264,0.0,10.437869210125388,8.14713138320562,20.267630704672126,14.825321743357014,13.051327246962988,15.431041073987274,17.769269844719698,14.71076080080761,13.181819407770904,16.47966581143901,13.766133414031941,16.557689430886207,0.0,16.173906652158838
24,0.0,20.21114643678161,0.0,0.0,21.13475367997261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.705296431172616,0.0,18.16306803579909,15.43368,15.224521788015734,19.656992857142857,20.314631953371958,0.0,16.934099361192033,20.267630704672126,18.86613947260408,18.787506568092034,16.2169624217119,32.18688888888889,0.0,11.262672555315632,13.882933702268955,8.756862750716333,0.0,12.10611343283582,0.0,32.27778896020539
25,0.0,18.413492846684342,0.0,38.39298363273453,18.30704089219331,16.36901712328767,0.0,0.0,0.0,0.0,25.43163665539468,27.98524710578842,0.0,0.0,40.996764619164615,0.0,14.436508430561705,15.016878874867931,15.482544799478388,17.79475142857143,23.835178959520817,14.667443037974683,15.963758063823049,14.825321743357014,18.787506568092034,38.16787975123281,14.538452400943688,11.062482024241598,29.947193384989333,15.280474638117092,13.836450160162107,21.171865446392335,0.0,34.41698047619048,0.0,16.39510533993692
26,0.0,0.0,0.0,25.069877174721192,0.0,9.258601452784504,14.649593810352822,0.0,0.0,0.0,27.31716269430052,0.0,18.625219531494306,0.0,1.6722655471004988,0.0,12.735464241427009,14.612264485529073,14.545975227005297,23.891298969072167,20.186465422071468,0.0,14.65623930976103,13.051327246962988,16.2169624217119,14.538452400943688,8.834180223198425,11.561282211181224,0.0,15.627943892976802,23.05513822042782,15.507842426018426,17.90966370376013,10.582976329424392,0.0,20.18853484602917
27,0.0,15.44075550405562,45.624915,0.0,0.0,9.304428903850269,16.277165011119347,0.0,0.0,0.0,52.77136300900887,16.82188456140351,0.0,14.961306567791796,0.0,0.0,13.623613692138502,15.366483719056761,15.648069642291166,0.0,16.5794591328161,5.044213930348258,13.53355332009416,15.431041073987274,32.18688888888889,11.062482024241598,11.561282211181224,4.30056815359861,7.4205640566405275,13.035202531851658,14.9364002915521,24.261276886659132,12.4651371454042,13.682746824422694,0.0,14.360021473443746
28,0.0,14.20265614069221,0.0,0.0,26.604239224530016,26.10964413364413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.858768803750294,20.936798474511484,16.38472850678733,0.0,20.351351270553067,16.907401346153847,17.462625638037412,17.769269844719698,0.0,29.947193384989333,0.0,7.4205640566405275,11.445900129003059,15.911433593491955,17.631467181723906,7.411608013516775,0.0,0.0,0.0,28.03255832805573
29,0.0,7.547254637325106,31.021595086844624,19.448734623217323,16.894854215404276,11.323582291916345,10.868087438335609,0.0,10.420736447664254,17.964775193798452,21.157287711787358,13.794640783971305,16.14509853318926,16.65218524671149,17.701334349413905,0.0,14.921577474815841,14.10760442740067,15.344970842800524,17.761674734457788,14.229481870044323,16.03866839778218,15.698125896008994,14.71076080080761,11.262672555315632,15.280474638117092,15.627943892976802,13.035202531851658,15.911433593491955,41.748875697827174,14.176756131144511,15.858179079099868,17.034430347155283,18.186704604592933,26.92818591549296,22.16857341818182
30,0.0,0.0,0.0,0.0,0.0,21.064898523028194,0.0,0.0,0.0,0.0,0.0,0.0,16.787011297071132,16.951331462925854,22.039206916426515,0.0,15.393874419881818,13.69956433765904,15.133003589656802,17.153012836438922,12.011542415425726,0.0,15.68864923142718,13.181819407770904,13.882933702268955,13.836450160162107,23.05513822042782,14.9364002915521,17.631467181723906,14.176756131144511,79.67049356041721,22.647865454545457,20.322457108732394,15.354814277367353,0.0,0.0
